file,text,length,category
W_29.png,W,1,Alpha
A_39.png,A,1,Alpha
I_29.png,I,1,Alpha
C_22.png,C,1,Alpha
K_40.png,K,1,Alpha
G_28.png,G,1,Alpha
E_23.png,E,1,Alpha
D_26.png,D,1,Alpha
E_22.png,E,1,Alpha
N_25.png,N,1,Alpha
H_24.png,H,1,Alpha
J_27.png,J,1,Alpha
Y_36.png,Y,1,Alpha
U_28.png,U,1,Alpha
M_21.png,M,1,Alpha
S_25.png,S,1,Alpha
N_23.png,N,1,Alpha
X_25.png,X,1,Alpha
Z_25.png,Z,1,Alpha
P_30.png,P,1,Alpha
V_26.png,V,1,Alpha
N_22.png,N,1,Alpha
R_21.png,R,1,Alpha
F_25.png,F,1,Alpha
O_20.png,O,1,Alpha
U_23.png,U,1,Alpha
Y_27.png,Y,1,Alpha
Q_25.png,Q,1,Alpha
P_31.png,P,1,Alpha
B_20.png,B,1,Alpha
D_24.png,D,1,Alpha
C_20.png,C,1,Alpha
X_31.png,X,1,Alpha
F_28.png,F,1,Alpha
T_19.png,T,1,Alpha
S_26.png,S,1,Alpha
Y_31.png,Y,1,Alpha
I_28.png,I,1,Alpha
X_30.png,X,1,Alpha
L_24.png,L,1,Alpha
H_22.png,H,1,Alpha
G_1.png,G,1,Alpha
Z_1.png,Z,1,Alpha
I_30.png,I,1,Alpha
Z_2.png,Z,1,Alpha
K_1.png,K,1,Alpha
P_1.png,P,1,Alpha
K_2.png,K,1,Alpha
D_1.png,D,1,Alpha
Y_1.png,Y,1,Alpha
A_1.png,A,1,Alpha
S_1.png,S,1,Alpha
X_1.png,X,1,Alpha
Q_1.png,Q,1,Alpha
N_1.png,N,1,Alpha
F_1.png,F,1,Alpha
J_1.png,J,1,Alpha
R_1.png,R,1,Alpha
M_1.png,M,1,Alpha
A_2.png,A,1,Alpha
G_2.png,G,1,Alpha
K_3.png,K,1,Alpha
K_4.png,K,1,Alpha
X_2.png,X,1,Alpha
F_2.png,F,1,Alpha
C_1.png,C,1,Alpha
Y_2.png,Y,1,Alpha
K_5.png,K,1,Alpha
V_1.png,V,1,Alpha
W_1.png,W,1,Alpha
Q_2.png,Q,1,Alpha
F_3.png,F,1,Alpha
S_2.png,S,1,Alpha
Y_3.png,Y,1,Alpha
A_3.png,A,1,Alpha
X_3.png,X,1,Alpha
H_1.png,H,1,Alpha
L_1.png,L,1,Alpha
Z_3.png,Z,1,Alpha
L_2.png,L,1,Alpha
M_2.png,M,1,Alpha
D_2.png,D,1,Alpha
E_1.png,E,1,Alpha
D_3.png,D,1,Alpha
B_1.png,B,1,Alpha
R_2.png,R,1,Alpha
M_3.png,M,1,Alpha
X_4.png,X,1,Alpha
Z_4.png,Z,1,Alpha
A_4.png,A,1,Alpha
Y_4.png,Y,1,Alpha
O_1.png,O,1,Alpha
J_2.png,J,1,Alpha
Q_3.png,Q,1,Alpha
X_5.png,X,1,Alpha
K_6.png,K,1,Alpha
R_3.png,R,1,Alpha
O_2.png,O,1,Alpha
Q_4.png,Q,1,Alpha
F_4.png,F,1,Alpha
E_2.png,E,1,Alpha
X_6.png,X,1,Alpha
S_3.png,S,1,Alpha
I_1.png,I,1,Alpha
H_2.png,H,1,Alpha
B_2.png,B,1,Alpha
V_2.png,V,1,Alpha
O_3.png,O,1,Alpha
D_4.png,D,1,Alpha
L_4.png,L,1,Alpha
L_3.png,L,1,Alpha
M_4.png,M,1,Alpha
P_2.png,P,1,Alpha
P_3.png,P,1,Alpha
K_7.png,K,1,Alpha
A_5.png,A,1,Alpha
J_3.png,J,1,Alpha
C_2.png,C,1,Alpha
M_5.png,M,1,Alpha
F_5.png,F,1,Alpha
N_2.png,N,1,Alpha
W_2.png,W,1,Alpha
V_3.png,V,1,Alpha
N_3.png,N,1,Alpha
Q_5.png,Q,1,Alpha
A_6.png,A,1,Alpha
P_4.png,P,1,Alpha
D_5.png,D,1,Alpha
Z_5.png,Z,1,Alpha
G_3.png,G,1,Alpha
A_7.png,A,1,Alpha
U_1.png,U,1,Alpha
V_4.png,V,1,Alpha
Y_5.png,Y,1,Alpha
R_4.png,R,1,Alpha
S_4.png,S,1,Alpha
J_4.png,J,1,Alpha
D_6.png,D,1,Alpha
A_8.png,A,1,Alpha
J_5.png,J,1,Alpha
X_7.png,X,1,Alpha
Z_6.png,Z,1,Alpha
P_5.png,P,1,Alpha
B_3.png,B,1,Alpha
G_4.png,G,1,Alpha
X_8.png,X,1,Alpha
C_3.png,C,1,Alpha
V_5.png,V,1,Alpha
Q_6.png,Q,1,Alpha
O_4.png,O,1,Alpha
P_6.png,P,1,Alpha
A_9.png,A,1,Alpha
H_3.png,H,1,Alpha
K_8.png,K,1,Alpha
Y_6.png,Y,1,Alpha
P_7.png,P,1,Alpha
B_4.png,B,1,Alpha
P_8.png,P,1,Alpha
P_9.png,P,1,Alpha
S_5.png,S,1,Alpha
Y_7.png,Y,1,Alpha
M_6.png,M,1,Alpha
N_4.png,N,1,Alpha
B_5.png,B,1,Alpha
P_10.png,P,1,Alpha
E_3.png,E,1,Alpha
G_5.png,G,1,Alpha
V_6.png,V,1,Alpha
Q_7.png,Q,1,Alpha
G_6.png,G,1,Alpha
K_9.png,K,1,Alpha
M_7.png,M,1,Alpha
G_7.png,G,1,Alpha
I_2.png,I,1,Alpha
F_6.png,F,1,Alpha
J_6.png,J,1,Alpha
T_1.png,T,1,Alpha
E_4.png,E,1,Alpha
V_7.png,V,1,Alpha
B_6.png,B,1,Alpha
G_8.png,G,1,Alpha
T_2.png,T,1,Alpha
M_8.png,M,1,Alpha
K_10.png,K,1,Alpha
W_3.png,W,1,Alpha
A_10.png,A,1,Alpha
V_8.png,V,1,Alpha
A_11.png,A,1,Alpha
W_4.png,W,1,Alpha
I_3.png,I,1,Alpha
V_9.png,V,1,Alpha
H_4.png,H,1,Alpha
S_6.png,S,1,Alpha
B_7.png,B,1,Alpha
T_3.png,T,1,Alpha
X_9.png,X,1,Alpha
R_5.png,R,1,Alpha
R_6.png,R,1,Alpha
A_12.png,A,1,Alpha
H_5.png,H,1,Alpha
E_5.png,E,1,Alpha
X_10.png,X,1,Alpha
O_5.png,O,1,Alpha
I_4.png,I,1,Alpha
P_11.png,P,1,Alpha
K_11.png,K,1,Alpha
N_5.png,N,1,Alpha
Z_7.png,Z,1,Alpha
G_9.png,G,1,Alpha
T_4.png,T,1,Alpha
K_12.png,K,1,Alpha
A_13.png,A,1,Alpha
I_5.png,I,1,Alpha
U_2.png,U,1,Alpha
B_8.png,B,1,Alpha
E_6.png,E,1,Alpha
I_6.png,I,1,Alpha
U_3.png,U,1,Alpha
Q_8.png,Q,1,Alpha
P_12.png,P,1,Alpha
T_5.png,T,1,Alpha
C_4.png,C,1,Alpha
G_10.png,G,1,Alpha
C_5.png,C,1,Alpha
M_9.png,M,1,Alpha
X_11.png,X,1,Alpha
Y_8.png,Y,1,Alpha
P_13.png,P,1,Alpha
T_6.png,T,1,Alpha
S_7.png,S,1,Alpha
K_13.png,K,1,Alpha
K_14.png,K,1,Alpha
H_6.png,H,1,Alpha
W_6.png,W,1,Alpha
U_4.png,U,1,Alpha
Y_9.png,Y,1,Alpha
D_7.png,D,1,Alpha
F_7.png,F,1,Alpha
D_8.png,D,1,Alpha
Y_10.png,Y,1,Alpha
J_7.png,J,1,Alpha
V_10.png,V,1,Alpha
G_11.png,G,1,Alpha
T_7.png,T,1,Alpha
O_6.png,O,1,Alpha
F_8.png,F,1,Alpha
S_8.png,S,1,Alpha
U_5.png,U,1,Alpha
X_12.png,X,1,Alpha
M_10.png,M,1,Alpha
W_5.png,W,1,Alpha
Q_9.png,Q,1,Alpha
F_9.png,F,1,Alpha
J_8.png,J,1,Alpha
Q_10.png,Q,1,Alpha
L_5.png,L,1,Alpha
I_7.png,I,1,Alpha
J_9.png,J,1,Alpha
O_7.png,O,1,Alpha
O_8.png,O,1,Alpha
G_12.png,G,1,Alpha
A_14.png,A,1,Alpha
N_6.png,N,1,Alpha
I_8.png,I,1,Alpha
S_9.png,S,1,Alpha
D_9.png,D,1,Alpha
Z_8.png,Z,1,Alpha
W_7.png,W,1,Alpha
H_7.png,H,1,Alpha
L_6.png,L,1,Alpha
N_7.png,N,1,Alpha
R_7.png,R,1,Alpha
X_13.png,X,1,Alpha
F_10.png,F,1,Alpha
K_15.png,K,1,Alpha
U_6.png,U,1,Alpha
Y_11.png,Y,1,Alpha
I_9.png,I,1,Alpha
X_14.png,X,1,Alpha
D_10.png,D,1,Alpha
C_6.png,C,1,Alpha
N_8.png,N,1,Alpha
F_11.png,F,1,Alpha
Q_12.png,Q,1,Alpha
P_14.png,P,1,Alpha
Q_11.png,Q,1,Alpha
P_15.png,P,1,Alpha
S_10.png,S,1,Alpha
L_7.png,L,1,Alpha
W_8.png,W,1,Alpha
A_15.png,A,1,Alpha
O_9.png,O,1,Alpha
C_7.png,C,1,Alpha
D_11.png,D,1,Alpha
W_9.png,W,1,Alpha
B_9.png,B,1,Alpha
Y_12.png,Y,1,Alpha
U_7.png,U,1,Alpha
T_8.png,T,1,Alpha
J_10.png,J,1,Alpha
V_11.png,V,1,Alpha
V_12.png,V,1,Alpha
T_9.png,T,1,Alpha
C_8.png,C,1,Alpha
V_13.png,V,1,Alpha
E_7.png,E,1,Alpha
E_8.png,E,1,Alpha
H_8.png,H,1,Alpha
P_16.png,P,1,Alpha
S_11.png,S,1,Alpha
M_11.png,M,1,Alpha
Y_13.png,Y,1,Alpha
D_12.png,D,1,Alpha
P_17.png,P,1,Alpha
J_11.png,J,1,Alpha
F_12.png,F,1,Alpha
K_16.png,K,1,Alpha
V_14.png,V,1,Alpha
J_12.png,J,1,Alpha
D_13.png,D,1,Alpha
F_13.png,F,1,Alpha
U_8.png,U,1,Alpha
X_15.png,X,1,Alpha
Q_13.png,Q,1,Alpha
C_9.png,C,1,Alpha
X_16.png,X,1,Alpha
Q_15.png,Q,1,Alpha
Q_14.png,Q,1,Alpha
B_10.png,B,1,Alpha
O_10.png,O,1,Alpha
U_9.png,U,1,Alpha
D_14.png,D,1,Alpha
M_12.png,M,1,Alpha
E_9.png,E,1,Alpha
U_10.png,U,1,Alpha
L_8.png,L,1,Alpha
F_14.png,F,1,Alpha
K_17.png,K,1,Alpha
N_9.png,N,1,Alpha
K_18.png,K,1,Alpha
U_11.png,U,1,Alpha
H_9.png,H,1,Alpha
N_10.png,N,1,Alpha
H_10.png,H,1,Alpha
F_15.png,F,1,Alpha
K_19.png,K,1,Alpha
P_18.png,P,1,Alpha
P_19.png,P,1,Alpha
M_13.png,M,1,Alpha
X_17.png,X,1,Alpha
L_9.png,L,1,Alpha
D_15.png,D,1,Alpha
F_16.png,F,1,Alpha
P_20.png,P,1,Alpha
G_13.png,G,1,Alpha
S_12.png,S,1,Alpha
A_16.png,A,1,Alpha
Y_14.png,Y,1,Alpha
X_18.png,X,1,Alpha
L_10.png,L,1,Alpha
R_8.png,R,1,Alpha
W_10.png,W,1,Alpha
O_11.png,O,1,Alpha
J_13.png,J,1,Alpha
X_19.png,X,1,Alpha
A_17.png,A,1,Alpha
I_10.png,I,1,Alpha
K_20.png,K,1,Alpha
Q_16.png,Q,1,Alpha
H_11.png,H,1,Alpha
M_14.png,M,1,Alpha
M_15.png,M,1,Alpha
Z_9.png,Z,1,Alpha
E_10.png,E,1,Alpha
M_16.png,M,1,Alpha
S_13.png,S,1,Alpha
C_10.png,C,1,Alpha
K_21.png,K,1,Alpha
V_15.png,V,1,Alpha
S_14.png,S,1,Alpha
R_9.png,R,1,Alpha
I_11.png,I,1,Alpha
I_12.png,I,1,Alpha
A_18.png,A,1,Alpha
F_17.png,F,1,Alpha
L_11.png,L,1,Alpha
U_13.png,U,1,Alpha
J_14.png,J,1,Alpha
D_16.png,D,1,Alpha
U_12.png,U,1,Alpha
J_15.png,J,1,Alpha
H_13.png,H,1,Alpha
H_12.png,H,1,Alpha
O_12.png,O,1,Alpha
D_18.png,D,1,Alpha
H_14.png,H,1,Alpha
E_11.png,E,1,Alpha
D_17.png,D,1,Alpha
C_11.png,C,1,Alpha
W_11.png,W,1,Alpha
I_13.png,I,1,Alpha
Y_15.png,Y,1,Alpha
J_16.png,J,1,Alpha
I_14.png,I,1,Alpha
D_19.png,D,1,Alpha
M_17.png,M,1,Alpha
R_10.png,R,1,Alpha
G_14.png,G,1,Alpha
R_11.png,R,1,Alpha
J_17.png,J,1,Alpha
L_12.png,L,1,Alpha
X_20.png,X,1,Alpha
N_11.png,N,1,Alpha
E_12.png,E,1,Alpha
I_15.png,I,1,Alpha
V_16.png,V,1,Alpha
Z_10.png,Z,1,Alpha
U_15.png,U,1,Alpha
H_15.png,H,1,Alpha
W_12.png,W,1,Alpha
K_22.png,K,1,Alpha
U_14.png,U,1,Alpha
Y_16.png,Y,1,Alpha
O_13.png,O,1,Alpha
K_23.png,K,1,Alpha
G_15.png,G,1,Alpha
V_17.png,V,1,Alpha
C_12.png,C,1,Alpha
E_13.png,E,1,Alpha
P_21.png,P,1,Alpha
A_19.png,A,1,Alpha
O_14.png,O,1,Alpha
A_20.png,A,1,Alpha
L_13.png,L,1,Alpha
U_16.png,U,1,Alpha
P_22.png,P,1,Alpha
J_18.png,J,1,Alpha
X_21.png,X,1,Alpha
A_21.png,A,1,Alpha
V_18.png,V,1,Alpha
J_19.png,J,1,Alpha
S_15.png,S,1,Alpha
N_12.png,N,1,Alpha
W_13.png,W,1,Alpha
L_14.png,L,1,Alpha
C_13.png,C,1,Alpha
S_16.png,S,1,Alpha
V_19.png,V,1,Alpha
Y_17.png,Y,1,Alpha
X_22.png,X,1,Alpha
O_15.png,O,1,Alpha
R_12.png,R,1,Alpha
P_23.png,P,1,Alpha
G_16.png,G,1,Alpha
P_24.png,P,1,Alpha
W_14.png,W,1,Alpha
O_16.png,O,1,Alpha
V_20.png,V,1,Alpha
N_13.png,N,1,Alpha
S_17.png,S,1,Alpha
A_22.png,A,1,Alpha
G_17.png,G,1,Alpha
H_16.png,H,1,Alpha
C_14.png,C,1,Alpha
V_21.png,V,1,Alpha
Y_18.png,Y,1,Alpha
X_23.png,X,1,Alpha
C_15.png,C,1,Alpha
H_17.png,H,1,Alpha
V_22.png,V,1,Alpha
B_11.png,B,1,Alpha
F_18.png,F,1,Alpha
Z_11.png,Z,1,Alpha
B_12.png,B,1,Alpha
T_10.png,T,1,Alpha
C_16.png,C,1,Alpha
A_23.png,A,1,Alpha
K_24.png,K,1,Alpha
Y_19.png,Y,1,Alpha
Q_17.png,Q,1,Alpha
A_24.png,A,1,Alpha
Y_20.png,Y,1,Alpha
Z_12.png,Z,1,Alpha
Q_18.png,Q,1,Alpha
Y_21.png,Y,1,Alpha
S_18.png,S,1,Alpha
I_16.png,I,1,Alpha
A_25.png,A,1,Alpha
I_17.png,I,1,Alpha
N_14.png,N,1,Alpha
I_18.png,I,1,Alpha
A_26.png,A,1,Alpha
C_17.png,C,1,Alpha
I_19.png,I,1,Alpha
A_27.png,A,1,Alpha
H_18.png,H,1,Alpha
I_20.png,I,1,Alpha
W_15.png,W,1,Alpha
A_28.png,A,1,Alpha
Z_13.png,Z,1,Alpha
Q_19.png,Q,1,Alpha
G_18.png,G,1,Alpha
S_19.png,S,1,Alpha
V_23.png,V,1,Alpha
K_25.png,K,1,Alpha
M_18.png,M,1,Alpha
L_15.png,L,1,Alpha
Q_20.png,Q,1,Alpha
A_29.png,A,1,Alpha
D_20.png,D,1,Alpha
Y_22.png,Y,1,Alpha
Z_14.png,Z,1,Alpha
B_13.png,B,1,Alpha
K_26.png,K,1,Alpha
D_21.png,D,1,Alpha
P_25.png,P,1,Alpha
T_12.png,T,1,Alpha
H_19.png,H,1,Alpha
K_27.png,K,1,Alpha
S_20.png,S,1,Alpha
T_11.png,T,1,Alpha
T_13.png,T,1,Alpha
W_16.png,W,1,Alpha
G_19.png,G,1,Alpha
H_20.png,H,1,Alpha
L_16.png,L,1,Alpha
E_14.png,E,1,Alpha
S_22.png,S,1,Alpha
J_20.png,J,1,Alpha
S_21.png,S,1,Alpha
F_19.png,F,1,Alpha
U_17.png,U,1,Alpha
E_15.png,E,1,Alpha
Q_21.png,Q,1,Alpha
G_20.png,G,1,Alpha
R_13.png,R,1,Alpha
K_28.png,K,1,Alpha
J_21.png,J,1,Alpha
Z_16.png,Z,1,Alpha
Z_15.png,Z,1,Alpha
S_23.png,S,1,Alpha
M_19.png,M,1,Alpha
E_16.png,E,1,Alpha
W_17.png,W,1,Alpha
Z_17.png,Z,1,Alpha
D_22.png,D,1,Alpha
N_15.png,N,1,Alpha
L_18.png,L,1,Alpha
L_17.png,L,1,Alpha
W_18.png,W,1,Alpha
U_18.png,U,1,Alpha
P_26.png,P,1,Alpha
